[2026-04-23 22:00:50] === Swingbench Oracle Load Generation ===
[2026-04-23 22:00:50] Connect string: //localhost:1521/FREEPDB1
[2026-04-23 22:00:50] Schema: soe
[2026-04-23 22:00:50] Users: 4
[2026-04-23 22:00:50] Scale: 1
[2026-04-23 22:00:50] Runtime: 900 seconds (0:15)
[2026-04-23 22:00:50] Config file: /tmp/SOE_Server_Side_V2.xml
[2026-04-23 22:00:50] Dropping existing Swingbench schema if present
[2026-04-23 22:00:52] Creating Swingbench SOE schema
[33;1mSwingBench Wizard[m
[34mAuthor  :[m	[34;1mDominic Giles[m
[34mVersion :[m	[34;1m2.7.0.1561[m

[37;2mRunning in Lights Out Mode using config file : ../wizardconfigs/oewizard.xml[m

[33;1mData Generation Runtime Metrics[m
+-------------------------+-------------+
|[1;33m Description             [m|[1;36m Value       [m|
+-------------------------+-------------+
|[33m Connection Time         [m|[1;36m 0:00:00.002 [m|
|[33m Data Generation Time    [m|[1;36m 0:00:48.407 [m|
|[33m DDL Creation Time       [m|[1;36m 0:01:00.455 [m|
|[33m Total Run Time          [m|[1;36m 0:01:48.867 [m|
|[33m Rows Inserted per sec   [m|[1;36m 327,736     [m|
|[33m Actual Rows Generated   [m|[1;36m 15,886,269  [m|
|[33m Commits Completed       [m|[1;36m 1,071       [m|
|[33m Batch Updates Completed [m|[1;36m 79,719      [m|
+-------------------------+-------------+

[33;1mValidation Report [m
[32mThe schema appears to have been created[m [32;1msuccessfully.[m

[33;1mValid Objects[m
[32;1mValid Tables :[m [36m'ORDERS','ORDER_ITEMS','CUSTOMERS','WAREHOUSES','ORDERENTRY_METADATA','INVENTORIES','PRODUCT_INFORMATION','PRODUCT_DESCRIPTIONS','ADDRESSES','CARD_DETAILS'[m[32;1m
Valid Indexes :[m [36m'PRD_DESC_PK','PROD_NAME_IX','PRODUCT_INFORMATION_PK','PROD_SUPPLIER_IX','PROD_CATEGORY_IX','INVENTORY_PK','INV_PRODUCT_IX','INV_WAREHOUSE_IX','ORDER_PK','ORD_SALES_REP_IX','ORD_CUSTOMER_IX','ORD_ORDER_DATE_IX','ORD_WAREHOUSE_IX','ORDER_ITEMS_PK','ITEM_ORDER_IX','ITEM_PRODUCT_IX','WAREHOUSES_PK','WHS_LOCATION_IX','CUSTOMERS_PK','CUST_EMAIL_IX','CUST_ACCOUNT_MANAGER_IX','CUST_FUNC_LOWER_NAME_IX','ADDRESS_PK','ADDRESS_CUST_IX','CARD_DETAILS_PK','CARDDETAILS_CUST_IX'[m[32;1m
Valid Views :[m [36m'PRODUCTS','PRODUCT_PRICES'[m[32;1m
Valid Sequences :[m [36m'CUSTOMER_SEQ','ORDERS_SEQ','ADDRESS_SEQ','LOGON_SEQ','CARD_DETAILS_SEQ'[m[32;1m
Valid Code :[m [36m'ORDERENTRY'[m
[36;1mSchema Created[m
[2026-04-23 22:02:43] Running charbench workload
Swingbench 
Author  :  	 Dominic Giles 
Version :  	 2.7.0.1561  

Results will be written to /tmp/swingbench/results.xml 
Expected Benchmark Runtime is set to 15 minutes. 

Time      Users       TPM      TPS     Errors   NCR    UCD    BP     OP     PO     BO     SQ     WQ     WA     
22:10:26  [4/4]       87412    1341    0        1      0      1      4      1      1      0      0      0      
22:10:27  [4/4]       87740    1817    0        1      0      1      7      1      1      0      0      0      
22:10:28  [4/4]       87986    1500    0        1      0      2      7      1      1      0      0      0      
22:10:29  [4/4]       87962    1220    0        4      0      1      7      1      1      0      0      0      
22:10:30  [4/4]       87481    1223    0        4      0      1      6      10     1      0      0      0      
22:10:31  [4/4]       87197    1626    0        1      0      1      4      1      1      0      0      0      
22:10:32  [4/4]       87602    1821    0        5      0      1      5      1      1      0      0      0      
22:10:33  [4/4]       87589    1248    0        1      0      2      6      10     1      0      0      0      
22:10:34  [4/4]       87489    1184    0        5      0      2      6      1      1      0      0      0      
22:10:35  [4/4]       87132    1381    0        4      0      1      6      1      1      0      0      0      
22:10:36  [4/4]       86983    1659    0        1      0      1      4      1      1      0      0      0      
22:10:37  [4/4]       87723    1932    0        1      0      1      7      1      1      0      0      0      
22:10:38  [4/4]       87709    1232    0        1      0      2      8      1      1      0      0      0      
22:10:39  [4/4]       87661    1301    0        4      0      1      8      1      1      0      0      0      
22:10:40  [4/4]       87192    1362    0        1      0      1      4      1      1      0      0      0      
22:10:41  [4/4]       87669    1894    0        1      0      1      6      1      1      0      0      0      
22:10:42  [4/4]       88133    1635    0        1      0      1      7      1      1      0      0      0      
22:10:43  [4/4]       88134    1228    0        1      0      2      7      1      1      0      0      0      
22:10:44  [4/4]       87674    1143    0        1      0      1      9      1      1      0      0      0      
22:10:45  [4/4]       87401    1532    0        1      0      1      4      1      1      0      0      0      
22:10:46  [4/4]       87869    1877    0        4      0      1      5      1      6      0      0      0      
22:10:47  [4/4]       87945    1282    0        1      0      2      7      1      1      0      0      0      
22:10:48  [4/4]       88096    1369    0        1      0      2      7      1      1      0      0      0      
22:10:49  [4/4]       87535    1197    0        4      0      1      8      1      1      0      0      0      
22:10:50  [4/4]       86803    1119    0        1      0      1      4      1      1      0      0      0      
22:10:51  [4/4]       87404    1845    0        1      0      1      8      1      1      0      0      0      
22:10:52  [4/4]       87302    1167    0        8      0      1      6      1      1      0      0      0      
22:10:53  [4/4]       87139    1111    0        5      0      2      5      1      14     0      0      0      
22:10:54  [4/4]       86406    1226    0        1      0      1      4      1      1      0      0      0      
22:10:55  [4/4]       86637    1835    0        1      3      1      6      1      1      0      0      0      
22:10:56  [4/4]       87100    1692    0        1      0      2      5      1      1      0      0      0      
22:10:57  [4/4]       86915    1188    0        4      0      1      7      1      1      0      0      0      
22:10:58  [4/4]       86622    1198    0        1      0      2      7      1      1      0      0      0      
22:10:59  [4/4]       86256    1481    0        1      0      1      4      1      1      0      0      0      
22:11:00  [4/4]       86535    1820    0        3      0      1      5      1      8      0      0      0      
22:11:01  [4/4]       86808    1505    0        1      0      1      6      1      1      0      0      0      
22:11:02  [4/4]       86845    1243    0        1      0      1      8      1      1      0      0      0      
22:11:03  [4/4]       86439    1241    0        1      0      1      8      1      1      0      0      0      
22:11:04  [4/4]       86088    1531    0        1      0      1      4      1      1      0      0      0      
22:11:05  [4/4]       86696    1836    0        1      3      1      5      1      1      0      0      0      
22:11:06  [4/4]       86693    1236    0        4      0      1      7      1      1      0      0      0      
22:11:07  [4/4]       86672    1268    0        4      0      2      6      1      1      0      0      0      
22:11:08  [4/4]       86002    1259    0        1      0      1      4      1      1      0      0      0      
22:11:09  [4/4]       86311    1905    0        1      0      1      6      1      1      0      0      0      
22:11:10  [4/4]       86597    1655    0        4      0      1      6      1      1      0      0      0      
22:11:11  [4/4]       86679    1271    0        1      0      2      7      1      1      0      0      0      
22:11:12  [4/4]       86585    1228    0        1      0      1      7      12     1      0      0      0      
22:11:13  [4/4]       86368    1511    0        1      0      1      4      1      1      0      0      0      
22:11:14  [4/4]       86681    1904    0        1      0      1      6      1      1      0      0      0      
22:11:15  [4/4]       87072    1597    0        4      0      1      7      1      1      0      0      0      
22:11:16  [4/4]       87180    1279    0        1      0      2      7      1      1      0      0      0      
22:11:17  [4/4]       86763    1232    0        1      0      4      3      11     1      0      0      0      
22:11:18  [4/4]       86542    1607    0        1      0      1      4      1      1      0      0      0      
22:11:19  [4/4]       87181    1858    0        1      0      1      7      1      1      0      0      0      
22:11:20  [4/4]       87402    1392    0        1      0      2      7      1      1      0      0      0      
22:11:21  [4/4]       87464    1229    0        1      0      1      8      1      1      0      0      0      
22:11:22  [4/4]       86883    1259    0        1      0      1      4      1      1      0      0      0      
22:11:23  [4/4]       87022    1941    0        3      0      2      4      1      1      0      0      0      
22:11:24  [4/4]       87662    1797    0        1      0      1      7      1      1      0      0      0      
22:11:25  [4/4]       87726    1256    0        1      0      2      7      1      1      0      0      0      
22:11:26  [4/4]       87828    1443    0        1      0      1      7      1      1      0      0      0      
22:11:27  [4/4]       87354    1343    0        1      0      1      4      1      1      0      0      0      
22:11:28  [4/4]       87799    1945    0        1      0      2      5      1      1      0      0      0      
22:11:29  [4/4]       88199    1620    0        1      0      2      6      1      1      0      0      0      
22:11:30  [4/4]       88154    1178    0        1      0      2      8      1      1      0      0      0      
22:11:31  [4/4]       87769    1241    0        1      0      1      8      1      1      0      0      0      
22:11:32  [4/4]       87558    1610    0        1      0      1      4      1      1      0      0      0      
22:11:33  [4/4]       88185    1875    0        1      0      1      6      1      1      0      0      0      
22:11:34  [4/4]       88354    1353    0        1      0      1      8      1      1      0      0      0      
22:11:35  [4/4]       88219    1246    0        1      0      1      7      11     1      0      0      0      
22:11:36  [4/4]       87851    1291    0        1      0      1      4      1      1      0      0      0      
22:11:37  [4/4]       87789    1870    0        2      0      1      5      7      2      0      0      0      
22:11:38  [4/4]       88387    1830    0        1      3      1      5      1      1      0      0      0      
22:11:39  [4/4]       88486    1400    0        1      0      1      6      1      1      0      0      0      
22:11:40  [4/4]       88345    1221    0        1      0      1      8      1      1      0      0      0      
22:11:41  [4/4]       87705    1254    0        1      0      1      4      1      1      0      0      0      
22:11:42  [4/4]       87998    1928    0        1      0      1      7      1      1      0      0      0      
22:11:43  [4/4]       88410    1640    0        1      0      1      7      1      1      0      0      0      
22:11:44  [4/4]       88498    1231    0        1      0      1      7      1      13     0      0      0      
22:11:45  [4/4]       88203    1237    0        1      0      1      8      1      1      0      0      0      
22:11:46  [4/4]       87856    1530    0        1      0      1      4      1      1      0      0      0      
22:11:47  [4/4]       88398    1824    0        1      0      1      7      1      1      0      0      0      
22:11:48  [4/4]       88464    1435    0        4      0      3      5      1      1      0      0      0      
22:11:49  [4/4]       88576    1309    0        1      0      3      6      1      1      0      0      0      
22:11:50  [4/4]       88621    1164    0        1      0      1      4      1      1      0      0      0      
22:11:51  [4/4]       88528    1752    0        1      0      1      6      1      1      0      0      0      
22:11:52  [4/4]       89186    1825    0        1      0      1      6      1      1      0      0      0      
22:11:53  [4/4]       89344    1269    0        1      0      3      6      1      1      0      0      0      
22:11:54  [4/4]       88820    702     0        1      0      3      12     1      0      0      0      0      
22:11:55  [4/4]       88050    1065    0        1      0      1      4      1      1      0      0      0      
22:11:56  [4/4]       88214    1856    0        1      0      2      6      8      1      0      0      0      
22:11:57  [4/4]       88782    1756    0        1      0      1      6      1      1      0      0      0      
22:11:58  [4/4]       88879    1295    0        1      0      3      6      1      1      0      0      0      
22:11:59  [4/4]       88627    1229    0        1      5      2      6      1      1      0      0      0      
22:12:00  [4/4]       88315    1508    0        1      0      1      4      1      1      0      0      0      
22:12:01  [4/4]       88685    1875    0        1      0      1      7      1      1      0      0      0      
22:12:02  [4/4]       88939    1497    0        1      0      3      5      1      1      0      0      0      
22:12:03  [4/4]       88841    1143    0        1      0      4      4      1      13     0      0      0      
22:12:04  [4/4]       88740    1430    0        1      0      1      6      1      1      0      0      0      
22:12:05  [4/4]       88433    1529    0        1      0      1      4      1      1      0      0      0      
22:12:06  [4/4]       89061    1864    0        1      0      1      6      1      1      0      0      0      
22:12:07  [4/4]       89102    1309    0        7      0      1      6      1      1      0      0      0      
22:12:08  [4/4]       88972    1129    0        1      0      1      8      1      1      0      0      0      
22:12:09  [4/4]       88299    1232    0        1      0      1      4      1      1      0      0      0      
22:12:10  [4/4]       88511    1867    0        1      0      1      6      1      7      0      0      0      
22:12:11  [4/4]       88994    1754    0        3      0      1      6      1      1      0      0      0      
22:12:12  [4/4]       89012    1246    0        5      0      3      3      13     1      0      0      0      
22:12:13  [4/4]       88715    1214    0        5      0      2      6      1      1      0      0      0      
22:12:14  [4/4]       88295    1484    0        1      0      1      4      1      1      0      0      0      
22:12:15  [4/4]       88517    1819    0        1      0      1      7      1      1      0      0      0      
22:12:16  [4/4]       88727    1489    0        1      0      2      7      1      1      0      0      0      
22:12:17  [4/4]       88956    1461    0        4      0      1      5      1      7      0      0      0      
22:12:18  [4/4]       88562    1213    0        1      0      4      5      1      1      0      0      0      
22:12:19  [4/4]       88216    1512    0        1      0      1      4      1      1      0      0      0      
22:12:20  [4/4]       88708    1884    0        3      0      2      4      1      1      0      0      0      
22:12:21  [4/4]       88859    1380    0        4      0      1      8      1      1      0      0      0      
22:12:22  [4/4]       88772    1172    0        9      0      1      6      1      1      0      0      0      
22:12:23  [4/4]       88088    1257    0        1      0      1      4      1      1      0      0      0      
22:12:24  [4/4]       88108    1817    0        1      0      2      5      1      1      0      0      0      
22:12:25  [4/4]       88561    1709    0        1      0      1      7      1      1      0      0      0      
